,unique_id,ds,cutoff,NBEATSx,Real_value
9967,BTC,2023-05-16,2023-04-18,0.0061694314,0.004623839329772217
9995,BTC,2023-05-17,2023-04-19,0.008386768,0.005658616069604662
10023,BTC,2023-05-18,2023-04-20,0.0074247927,0.0073844812598783454
10051,BTC,2023-05-19,2023-04-21,0.007344156,0.0040614971577705074
10079,BTC,2023-05-20,2023-04-22,0.007189408,0.0026280694038213147
10107,BTC,2023-05-21,2023-04-23,0.0070814015,0.003278575996973778
10135,BTC,2023-05-22,2023-04-24,0.007571458,0.004414095161149368
10163,BTC,2023-05-23,2023-04-25,0.0072805923,0.004280498816370356
10191,BTC,2023-05-24,2023-04-26,0.010110947,0.006198209832877122
10219,BTC,2023-05-25,2023-04-27,0.008428186,0.004816354959876641
10247,BTC,2023-05-26,2023-04-28,0.008185065,0.003995830576826677
10275,BTC,2023-05-27,2023-04-29,0.0069516245,0.002510909316798047
10303,BTC,2023-05-28,2023-04-30,0.0076909848,0.005586601776365573
10331,BTC,2023-05-29,2023-05-01,0.0088278465,0.004602611762813968
10359,BTC,2023-05-30,2023-05-02,0.0082126325,0.004386492811010069
10387,BTC,2023-05-31,2023-05-03,0.009010261,0.0054198559620948
10415,BTC,2023-06-01,2023-05-04,0.008773715,0.00590879454729628
10443,BTC,2023-06-02,2023-05-05,0.008752867,0.004638282909965721
10471,BTC,2023-06-03,2023-05-06,0.0099570975,0.0025951161672507963
10499,BTC,2023-06-04,2023-05-07,0.008150109,0.0030685732419884443
10527,BTC,2023-06-05,2023-05-08,0.009083738,0.008581550811302898
10555,BTC,2023-06-06,2023-05-09,0.008624688,0.007698303883567725
10583,BTC,2023-06-07,2023-05-10,0.012070297,0.007789118168080427
10611,BTC,2023-06-08,2023-05-11,0.010362074,0.004846677162820956
10639,BTC,2023-06-09,2023-05-12,0.010210323,0.0035020086147699446
10667,BTC,2023-06-10,2023-05-13,0.008301806,0.009767891299587321
10695,BTC,2023-06-11,2023-05-14,0.00600757,0.004357622033984691
10723,BTC,2023-06-12,2023-05-15,0.0074105514,0.004456654778107377
10751,BTC,2023-06-13,2023-05-16,0.0056798556,0.005345811746003854
10779,BTC,2023-06-14,2023-05-17,0.0059403046,0.009592924877967871
10807,BTC,2023-06-15,2023-05-18,0.007869449,0.005458508378677584
10835,BTC,2023-06-16,2023-05-19,0.0067496565,0.006096035192172956
10863,BTC,2023-06-17,2023-05-20,0.007137374,0.004784563421750639
10891,BTC,2023-06-18,2023-05-21,0.005356522,0.0036103331569188246
10919,BTC,2023-06-19,2023-05-22,0.0059396857,0.005497019364031278
10947,BTC,2023-06-20,2023-05-23,0.006080321,0.007662096697483115
10975,BTC,2023-06-21,2023-05-24,0.0067456625,0.010386689532452921
11003,BTC,2023-06-22,2023-05-25,0.0060198857,0.00791331717638226
11031,BTC,2023-06-23,2023-05-26,0.0058150818,0.01004993944180122
11059,BTC,2023-06-24,2023-05-27,0.005805045,0.004730071313466336
11087,BTC,2023-06-25,2023-05-28,0.006733799,0.004310433623097899
11115,BTC,2023-06-26,2023-05-29,0.006418765,0.006439164053487932
11143,BTC,2023-06-27,2023-05-30,0.0050555714,0.005587343596566181
11171,BTC,2023-06-28,2023-05-31,0.006415391,0.005181872389483071
11199,BTC,2023-06-29,2023-06-01,0.0060693063,0.004738594075041911
11227,BTC,2023-06-30,2023-06-02,0.005890308,0.011429549562484272
11255,BTC,2023-07-01,2023-06-03,0.005484691,0.001978619722455218
11283,BTC,2023-07-02,2023-06-04,0.0053106057,0.003957277003804634
11311,BTC,2023-07-03,2023-06-05,0.0075022387,0.004585515047651275
11339,BTC,2023-07-04,2023-06-06,0.0070274053,0.0038551029722256056
11367,BTC,2023-07-05,2023-06-07,0.007596881,0.0036129841094938624
11395,BTC,2023-07-06,2023-06-08,0.0076701995,0.008456625573773044
11423,BTC,2023-07-07,2023-06-09,0.0068634804,0.004451566263650562
11451,BTC,2023-07-08,2023-06-10,0.007938261,0.002251866875264562
11479,BTC,2023-07-09,2023-06-11,0.0059515284,0.0023294046021377244
11507,BTC,2023-07-10,2023-06-12,0.0057801465,0.006059680144184981
11535,BTC,2023-07-11,2023-06-13,0.0071045454,0.003948034101216686
11563,BTC,2023-07-12,2023-06-14,0.007243124,0.004513751492743175
11591,BTC,2023-07-13,2023-06-15,0.007606183,0.007048324504674118
11619,BTC,2023-07-14,2023-06-16,0.007850027,0.00720606474725214
11647,BTC,2023-07-15,2023-06-17,0.007852457,0.0016657498917641825
11675,BTC,2023-07-16,2023-06-18,0.0063288053,0.0026918264629120377
11703,BTC,2023-07-17,2023-06-19,0.006761607,0.004863747541699136
11731,BTC,2023-07-18,2023-06-20,0.008460241,0.0046181389354624435
11759,BTC,2023-07-19,2023-06-21,0.008269368,0.004085911192066786
11787,BTC,2023-07-20,2023-06-22,0.008873419,0.005195868614541435
11815,BTC,2023-07-21,2023-06-23,0.007698415,0.002776728833534597
11843,BTC,2023-07-22,2023-06-24,0.0081603015,0.0019636394362005805
11871,BTC,2023-07-23,2023-06-25,0.006477268,0.0033632518083733815
11899,BTC,2023-07-24,2023-06-26,0.007525591,0.006041938559839842
11927,BTC,2023-07-25,2023-06-27,0.006296152,0.002730133384275174
11955,BTC,2023-07-26,2023-06-28,0.0063952305,0.004076791926629494
11983,BTC,2023-07-27,2023-06-29,0.0066599203,0.0025067737634735707
12011,BTC,2023-07-28,2023-06-30,0.006305499,0.0028380615659396795
12039,BTC,2023-07-29,2023-07-01,0.005858168,0.0011623580617940812
12067,BTC,2023-07-30,2023-07-02,0.005637778,0.0028158456382647457
12095,BTC,2023-07-31,2023-07-03,0.0074258354,0.002863830045099805
12123,BTC,2023-08-01,2023-07-04,0.005247286,0.0061886065788782935
12151,BTC,2023-08-02,2023-07-05,0.0056084176,0.004753361529174977
12179,BTC,2023-08-03,2023-07-06,0.007971777,0.003452244301290622
12207,BTC,2023-08-04,2023-07-07,0.006453991,0.003006355760657261
12235,BTC,2023-08-05,2023-07-08,0.004588227,0.0012438904226545924
12263,BTC,2023-08-06,2023-07-09,0.0054844157,0.0016302262780716653
12291,BTC,2023-08-07,2023-07-10,0.0065166736,0.003348441658770933
12319,BTC,2023-08-08,2023-07-11,0.006150525,0.0048700464254603166
12347,BTC,2023-08-09,2023-07-12,0.0058140736,0.004365776326571345
12375,BTC,2023-08-10,2023-07-13,0.0061786994,0.0029287431888331866
12403,BTC,2023-08-11,2023-07-14,0.0064598504,0.0021217757232207474
12431,BTC,2023-08-12,2023-07-15,0.005898793,0.0008864621208651652
12459,BTC,2023-08-13,2023-07-16,0.006136702,0.0011257852205554713
12487,BTC,2023-08-14,2023-07-17,0.006234854,0.003330969670065671
12515,BTC,2023-08-15,2023-07-18,0.0057066414,0.0025160044572154487
12543,BTC,2023-08-16,2023-07-19,0.0054259896,0.0031800673734779955
12571,BTC,2023-08-17,2023-07-20,0.005736223,0.019317072775588084
12599,BTC,2023-08-18,2023-07-21,0.0055730306,0.00715659397529706
12627,BTC,2023-08-19,2023-07-22,0.004839579,0.003868810211438538
12655,BTC,2023-08-20,2023-07-23,0.005524058,0.002844594168506414
12683,BTC,2023-08-21,2023-07-24,0.004377003,0.0038289416496994776
12711,BTC,2023-08-22,2023-07-25,0.004732653,0.005963336735955428
12739,BTC,2023-08-23,2023-07-26,0.0058384812,0.0059612940818671144
12767,BTC,2023-08-24,2023-07-27,0.0051358035,0.004517535187002797
12795,BTC,2023-08-25,2023-07-28,0.005001376,0.004852062860343964
12823,BTC,2023-08-26,2023-07-29,0.005607736,0.0012444199501181448
12851,BTC,2023-08-27,2023-07-30,0.0040150895,0.0017202724080467961
12879,BTC,2023-08-28,2023-07-31,0.004200939,0.00342888012660052
12907,BTC,2023-08-29,2023-08-01,0.00590694,0.014114313844849924
12935,BTC,2023-08-30,2023-08-02,0.005562295,0.004979392739026261
12963,BTC,2023-08-31,2023-08-03,0.005581974,0.00818443640836569
12991,BTC,2023-09-01,2023-08-04,0.0048735235,0.0064009043602232555
13019,BTC,2023-09-02,2023-08-05,0.004631064,0.001840223337455963
13047,BTC,2023-09-03,2023-08-06,0.0038574834,0.002771771256418372
13075,BTC,2023-09-04,2023-08-07,0.0040998063,0.0033579803844116596
13103,BTC,2023-09-05,2023-08-08,0.0049298615,0.003072618322282299
13131,BTC,2023-09-06,2023-08-09,0.0046003396,0.005297499873708832
13159,BTC,2023-09-07,2023-08-10,0.004321778,0.004686989887840229
13187,BTC,2023-09-08,2023-08-11,0.004312582,0.00436754895550116
13215,BTC,2023-09-09,2023-08-12,0.0037156495,0.001343315085707949
13243,BTC,2023-09-10,2023-08-13,0.0036441667,0.0030522351489347395
13271,BTC,2023-09-11,2023-08-14,0.0044424417,0.00640902335916099
13299,BTC,2023-09-12,2023-08-15,0.003918635,0.00903596096726757
13327,BTC,2023-09-13,2023-08-16,0.004439608,0.0050037412630376974
13355,BTC,2023-09-14,2023-08-17,0.0045859497,0.0062606236676318525
13383,BTC,2023-09-15,2023-08-18,0.0059715123,0.004941267432735711
13411,BTC,2023-09-16,2023-08-19,0.005679965,0.002284767304855482
13439,BTC,2023-09-17,2023-08-20,0.006423219,0.002034759299281279
13467,BTC,2023-09-18,2023-08-21,0.005085377,0.00688447109776831
13495,BTC,2023-09-19,2023-08-22,0.0059413034,0.00622521916726278
13523,BTC,2023-09-20,2023-08-23,0.0057307524,0.005014921590853342
13551,BTC,2023-09-21,2023-08-24,0.006594277,0.004292559133445809
13579,BTC,2023-09-22,2023-08-25,0.0066280793,0.002602932492900444
13607,BTC,2023-09-23,2023-08-26,0.0050519295,0.0010558078113453125
13635,BTC,2023-09-24,2023-08-27,0.0058102454,0.003813445437170878
13663,BTC,2023-09-25,2023-08-28,0.0061076377,0.0038138535583958815
13691,BTC,2023-09-26,2023-08-29,0.0066399127,0.0027608255378813178
13719,BTC,2023-09-27,2023-08-30,0.0057210987,0.005708794790054098
13747,BTC,2023-09-28,2023-08-31,0.0069606705,0.005611314577817733
13775,BTC,2023-09-29,2023-09-01,0.0069949604,0.00444441837934329
13803,BTC,2023-09-30,2023-09-02,0.006103022,0.0017644018765597996
13831,BTC,2023-10-01,2023-09-03,0.00618722,0.007052503140201777
13859,BTC,2023-10-02,2023-09-04,0.004113298,0.008072813432366346
13887,BTC,2023-10-03,2023-09-05,0.004410069,0.004513035574410836
13915,BTC,2023-10-04,2023-09-06,0.0057535423,0.004084133842656698
13943,BTC,2023-10-05,2023-09-07,0.006440006,0.005466822298709235
13971,BTC,2023-10-06,2023-09-08,0.005201306,0.007207047610303596
13999,BTC,2023-10-07,2023-09-09,0.0064650076,0.001965775957662794
14027,BTC,2023-10-08,2023-09-10,0.004992512,0.0029454155369461436
14055,BTC,2023-10-09,2023-09-11,0.005632893,0.004449338624383808
14083,BTC,2023-10-10,2023-09-12,0.0062721395,0.0031498909406896063
14111,BTC,2023-10-11,2023-09-13,0.0061218385,0.005469869474203441
14139,BTC,2023-10-12,2023-09-14,0.00577368,0.0033604162780743506
14167,BTC,2023-10-13,2023-09-15,0.0051357737,0.004379232160242255
14195,BTC,2023-10-14,2023-09-16,0.00489905,0.0014757101015056505
14223,BTC,2023-10-15,2023-09-17,0.0042323116,0.002782830339945861
14251,BTC,2023-10-16,2023-09-18,0.005104719,0.015638854464425023
14279,BTC,2023-10-17,2023-09-19,0.006057536,0.005507459670166472
14307,BTC,2023-10-18,2023-09-20,0.005813467,0.005309013489054975
14335,BTC,2023-10-19,2023-09-21,0.0053616096,0.004642892031722603
14363,BTC,2023-10-20,2023-09-22,0.0058276597,0.00795970899694806
14391,BTC,2023-10-21,2023-09-23,0.0042553097,0.004734795533713254
14419,BTC,2023-10-22,2023-09-24,0.00557427,0.004818531976649044
14447,BTC,2023-10-23,2023-09-25,0.004210028,0.018942958390198862
14475,BTC,2023-10-24,2023-09-26,0.0043758936,0.01521882940779966
14503,BTC,2023-10-25,2023-09-27,0.006049821,0.007907325115877726
14531,BTC,2023-10-26,2023-09-28,0.0052699125,0.005833134004376515
14559,BTC,2023-10-27,2023-09-29,0.005921106,0.0057377029016768685
14587,BTC,2023-10-28,2023-09-30,0.003961793,0.003541745649498236
14615,BTC,2023-10-29,2023-10-01,0.005993028,0.004265262976109364
14643,BTC,2023-10-30,2023-10-02,0.00479167,0.0049459964392961865
14671,BTC,2023-10-31,2023-10-03,0.004805298,0.0047208490447138525
14699,BTC,2023-11-01,2023-10-04,0.0055965637,0.008657799732248707
14727,BTC,2023-11-02,2023-10-05,0.0056313835,0.006759005330204418
14755,BTC,2023-11-03,2023-10-06,0.0058207894,0.006112846991733627
14783,BTC,2023-11-04,2023-10-07,0.004765598,0.0037429539364098536
14811,BTC,2023-11-05,2023-10-08,0.0042523257,0.005878357078543569
14839,BTC,2023-11-06,2023-10-09,0.0039901114,0.004216329945613656
14867,BTC,2023-11-07,2023-10-10,0.0047370256,0.006122951281413217
14895,BTC,2023-11-08,2023-10-11,0.006667854,0.0052513359381198155
14923,BTC,2023-11-09,2023-10-12,0.00448775,0.012441014999781534
14951,BTC,2023-11-10,2023-10-13,0.0052521992,0.006009297669984737
14979,BTC,2023-11-11,2023-10-14,0.0045936634,0.004082794655527944
15007,BTC,2023-11-12,2023-10-15,0.0042843255,0.003208499983523208
15035,BTC,2023-11-13,2023-10-16,0.005905793,0.0050112538550533495
15063,BTC,2023-11-14,2023-10-17,0.0058719395,0.009164484550985513
15091,BTC,2023-11-15,2023-10-18,0.0053491304,0.007878569693583918
15119,BTC,2023-11-16,2023-10-19,0.0050719744,0.00739743663318241
15147,BTC,2023-11-17,2023-10-20,0.0045136833,0.0070986128114935475
15175,BTC,2023-11-18,2023-10-21,0.004960118,0.0031334963762450355
15203,BTC,2023-11-19,2023-10-22,0.0055876826,0.003979090032829489
15231,BTC,2023-11-20,2023-10-23,0.005886622,0.007040995540835827
15259,BTC,2023-11-21,2023-10-24,0.008311957,0.008795197201474703
15287,BTC,2023-11-22,2023-10-25,0.007963241,0.0067687567607505154
15315,BTC,2023-11-23,2023-10-26,0.006730566,0.0041870183548869105
15343,BTC,2023-11-24,2023-10-27,0.0075117284,0.006676886665646235
15371,BTC,2023-11-25,2023-10-28,0.0061679217,0.001806180937373572
15399,BTC,2023-11-26,2023-10-29,0.005528613,0.004072828743525751
15427,BTC,2023-11-27,2023-10-30,0.005344713,0.005328430291838555
15455,BTC,2023-11-28,2023-10-31,0.0055842903,0.0057080580629579394
15483,BTC,2023-11-29,2023-11-01,0.0074782018,0.0051229505868646144
15511,BTC,2023-11-30,2023-11-02,0.005900575,0.003763417925638232
15539,BTC,2023-12-01,2023-11-03,0.0065769153,0.005209729329954402
15567,BTC,2023-12-02,2023-11-04,0.0058643674,0.004785241595741277
15595,BTC,2023-12-03,2023-11-05,0.007461277,0.004498297850166718
15623,BTC,2023-12-04,2023-11-06,0.005977602,0.008395646883298233
15651,BTC,2023-12-05,2023-11-07,0.0063884715,0.008625449959797053
15679,BTC,2023-12-06,2023-11-08,0.0071277395,0.006220806716730695
15707,BTC,2023-12-07,2023-11-09,0.0063343733,0.0060895209250895945
15735,BTC,2023-12-08,2023-11-10,0.0066030505,0.005356052801742226
15763,BTC,2023-12-09,2023-11-11,0.0059420886,0.0036523362013306045
15791,BTC,2023-12-10,2023-11-12,0.0053269495,0.0031072835454491175
15819,BTC,2023-12-11,2023-11-13,0.0066773593,0.014256909725447344
15847,BTC,2023-12-12,2023-11-14,0.0078597255,0.008369709575878266
15875,BTC,2023-12-13,2023-11-15,0.0082501285,0.007709684356572791
15903,BTC,2023-12-14,2023-11-16,0.007584501,0.009361148917497139
15931,BTC,2023-12-15,2023-11-17,0.0070966464,0.005387216242706256
15959,BTC,2023-12-16,2023-11-18,0.006796266,0.003766372641255812
15987,BTC,2023-12-17,2023-11-19,0.006683277,0.005470544478376326
16015,BTC,2023-12-18,2023-11-20,0.007622706,0.007994456271188768
16043,BTC,2023-12-19,2023-11-21,0.007826261,0.0073913579905880685
16071,BTC,2023-12-20,2023-11-22,0.008026979,0.007786860735105472
16099,BTC,2023-12-21,2023-11-23,0.007368143,0.006370941569998978
16127,BTC,2023-12-22,2023-11-24,0.0058808853,0.005322487415513356
16155,BTC,2023-12-23,2023-11-25,0.0055935406,0.00286239456830353
16183,BTC,2023-12-24,2023-11-26,0.0064408267,0.005172483693858032
16211,BTC,2023-12-25,2023-11-27,0.006711812,0.004340634990543757
16239,BTC,2023-12-26,2023-11-28,0.0066841245,0.006670127543161079
16267,BTC,2023-12-27,2023-11-29,0.0059638335,0.005441521362786788
16295,BTC,2023-12-28,2023-11-30,0.0059054107,0.004968067092801639
16323,BTC,2023-12-29,2023-12-01,0.005628354,0.007598659314025556
16351,BTC,2023-12-30,2023-12-02,0.0066507654,0.004492501717916327
16379,BTC,2023-12-31,2023-12-03,0.006010155,0.004911894365976528
16407,BTC,2024-01-01,2023-12-04,0.0067079756,0.005580047325449227
16435,BTC,2024-01-02,2023-12-05,0.006849076,0.009264617016028145
16463,BTC,2024-01-03,2023-12-06,0.0053134453,0.016843021451007405
16491,BTC,2024-01-04,2023-12-07,0.006886229,0.007708929418608921
16519,BTC,2024-01-05,2023-12-08,0.0050754645,0.01109404623919198
16547,BTC,2024-01-06,2023-12-09,0.0063134003,0.003822782581095418
16575,BTC,2024-01-07,2023-12-10,0.0050174478,0.005105350365969392
16603,BTC,2024-01-08,2023-12-11,0.0067664394,0.010607013297035844
16631,BTC,2024-01-09,2023-12-12,0.007103878,0.014238183795070225
16659,BTC,2024-01-10,2023-12-13,0.0076281754,0.015058746281161495
16687,BTC,2024-01-11,2023-12-14,0.007742872,0.014759785345880542
16715,BTC,2024-01-12,2023-12-15,0.006912019,0.012675144659530955
16743,BTC,2024-01-13,2023-12-16,0.005813361,0.005307170427051705
16771,BTC,2024-01-14,2023-12-17,0.007629294,0.005890718120900947
16799,BTC,2024-01-15,2023-12-18,0.0072154454,0.0070316197621039965
16827,BTC,2024-01-16,2023-12-19,0.008157437,0.006828756230103825
16855,BTC,2024-01-17,2023-12-20,0.0091089215,0.004740630888913626
16883,BTC,2024-01-18,2023-12-21,0.008243945,0.007625717179143654
16911,BTC,2024-01-19,2023-12-22,0.008612906,0.008999173966636631
16939,BTC,2024-01-20,2023-12-23,0.00685372,0.0028468935215292114
16967,BTC,2024-01-21,2023-12-24,0.006848621,0.0024737092042170987
16995,BTC,2024-01-22,2023-12-25,0.0059116464,0.009183964570539807
17023,BTC,2024-01-23,2023-12-26,0.0061650802,0.00818727956565059
17051,BTC,2024-01-24,2023-12-27,0.0058996305,0.006917420147468366
17079,BTC,2024-01-25,2023-12-28,0.005981169,0.004828080378999925
17107,BTC,2024-01-26,2023-12-29,0.00644956,0.007599868439492656
17135,BTC,2024-01-27,2023-12-30,0.005934591,0.0030043974161923855
17163,BTC,2024-01-28,2023-12-31,0.0051227147,0.0054475228802865665
17191,BTC,2024-01-29,2024-01-01,0.0060843597,0.006546621448454569
17219,BTC,2024-01-30,2024-01-02,0.0075648054,0.005694819617036813
17247,BTC,2024-01-31,2024-01-03,0.008254729,0.0075176499007499845
17275,BTC,2024-02-01,2024-01-04,0.007538583,0.006552525032352583
17303,BTC,2024-02-02,2024-01-05,0.005552213,0.005271688100948701
17331,BTC,2024-02-03,2024-01-06,0.007051622,0.002340596402457784
17359,BTC,2024-02-04,2024-01-07,0.007451417,0.003953331408368103
17387,BTC,2024-02-05,2024-01-08,0.008151529,0.005718059413240104
17415,BTC,2024-02-06,2024-01-09,0.007867426,0.004222061220773952
17443,BTC,2024-02-07,2024-01-10,0.009645559,0.0051920823051988686
17471,BTC,2024-02-08,2024-01-11,0.010362356,0.005294673165358294
17499,BTC,2024-02-09,2024-01-12,0.009053284,0.008426718639041745
17527,BTC,2024-02-10,2024-01-13,0.0075503075,0.00463551690941794
17555,BTC,2024-02-11,2024-01-14,0.007904127,0.005480446550619388
17583,BTC,2024-02-12,2024-01-15,0.008393878,0.009259505245371124
17611,BTC,2024-02-13,2024-01-16,0.009281397,0.007646248482669751
17639,BTC,2024-02-14,2024-01-17,0.0076424507,0.007744093223337328
17667,BTC,2024-02-15,2024-01-18,0.008352153,0.007836170778024277
17695,BTC,2024-02-16,2024-01-19,0.008205595,0.005470313460213255
17723,BTC,2024-02-17,2024-01-20,0.0073132813,0.004933517843467417
17751,BTC,2024-02-18,2024-01-21,0.0065560522,0.004360686538300228
17779,BTC,2024-02-19,2024-01-22,0.008662128,0.004550029562374947
17807,BTC,2024-02-20,2024-01-23,0.008972508,0.007816927486957507
17835,BTC,2024-02-21,2024-01-24,0.00839479,0.006844980773273323
17863,BTC,2024-02-22,2024-01-25,0.0066879354,0.006030853699788077
17891,BTC,2024-02-23,2024-01-26,0.008481422,0.0044329171170482
17919,BTC,2024-02-24,2024-01-27,0.0067852004,0.0032186312890857285
17947,BTC,2024-02-25,2024-01-28,0.0075597814,0.0031527618808513615
17975,BTC,2024-02-26,2024-01-29,0.008433497,0.008030176321524751
18003,BTC,2024-02-27,2024-01-30,0.006870946,0.01018856045810218
18031,BTC,2024-02-28,2024-01-31,0.007868706,0.01863610643740723
18059,BTC,2024-02-29,2024-02-01,0.0073187863,0.012954896468528989
